ID	Name	AttributeOne	AttributeTwo	AttributeThree
25245	彩·点睛·琉璃·焚虚(伍)	atSolarAndLunarHitValue	atSolarAndLunarAttackPowerBase	atSolarAndLunarOvercomeBase
25246	彩·点睛·琉璃·焚虚(陆)	atSolarAndLunarHitValue	atSolarAndLunarAttackPowerBase	atSolarAndLunarOvercomeBase
25238	彩·点睛·琉璃·界影(肆)	atSolarAndLunarHitValue	atSolarAndLunarAttackPowerBase	atSolarAndLunarCriticalDamagePowerBase
25239	彩·点睛·琉璃·界影(伍)	atSolarAndLunarHitValue	atSolarAndLunarAttackPowerBase	atSolarAndLunarCriticalDamagePowerBase
25240	彩·点睛·琉璃·界影(陆)	atSolarAndLunarHitValue	atSolarAndLunarAttackPowerBase	atSolarAndLunarCriticalDamagePowerBase
25268	彩·点睛·界影·焚虚(肆)	atSolarAndLunarHitValue	atSolarAndLunarCriticalDamagePowerBase	atSolarAndLunarOvercomeBase
25269	彩·点睛·界影·焚虚(伍)	atSolarAndLunarHitValue	atSolarAndLunarCriticalDamagePowerBase	atSolarAndLunarOvercomeBase
25270	彩·点睛·界影·焚虚(陆)	atSolarAndLunarHitValue	atSolarAndLunarCriticalDamagePowerBase	atSolarAndLunarOvercomeBase
25262	彩·点睛·界影·琉璃(肆)	atSolarAndLunarHitValue	atSolarAndLunarCriticalDamagePowerBase	atSolarAndLunarAttackPowerBase
25263	彩·点睛·界影·琉璃(伍)	atSolarAndLunarHitValue	atSolarAndLunarCriticalDamagePowerBase	atSolarAndLunarAttackPowerBase
25264	彩·点睛·界影·琉璃(陆)	atSolarAndLunarHitValue	atSolarAndLunarCriticalDamagePowerBase	atSolarAndLunarAttackPowerBase
25626	彩·点睛·急速·琉璃(肆)	atSolarAndLunarHitValue	atHasteBase	atSolarAndLunarAttackPowerBase
25627	彩·点睛·急速·琉璃(伍)	atSolarAndLunarHitValue	atHasteBase	atSolarAndLunarAttackPowerBase
25628	彩·点睛·急速·琉璃(陆)	atSolarAndLunarHitValue	atHasteBase	atSolarAndLunarAttackPowerBase
15652	彩·霸体·耐受·破势(肆)	atVitalityBase	atMagicShield	atParryValueBase
15653	彩·霸体·耐受·破势(伍)	atVitalityBase	atMagicShield	atParryValueBase
15654	彩·霸体·耐受·破势(陆)	atVitalityBase	atMagicShield	atParryValueBase
15646	彩·霸体·耐受·血魂(肆)	atVitalityBase	atMagicShield	atMaxLifeAdditional
15647	彩·霸体·耐受·血魂(伍)	atVitalityBase	atMagicShield	atMaxLifeAdditional
15648	彩·霸体·耐受·血魂(陆)	atVitalityBase	atMagicShield	atMaxLifeAdditional
15658	彩·霸体·耐受·守御(肆)	atVitalityBase	atMagicShield	atPhysicsShieldAdditional
15659	彩·霸体·耐受·守御(伍)	atVitalityBase	atMagicShield	atPhysicsShieldAdditional
15660	彩·霸体·耐受·守御(陆)	atVitalityBase	atMagicShield	atPhysicsShieldAdditional
12070	彩·霸体·大化·锐刃(肆)	atVitalityBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12071	彩·霸体·大化·锐刃(伍)	atVitalityBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12072	彩·霸体·大化·锐刃(陆)	atVitalityBase	atDecriticalDamagePowerBase	atPhysicsAttackPowerBase
12076	彩·霸体·大化·痛击(肆)	atVitalityBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12077	彩·霸体·大化·痛击(伍)	atVitalityBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12078	彩·霸体·大化·痛击(陆)	atVitalityBase	atDecriticalDamagePowerBase	atPhysicsCriticalDamagePowerBase
12058	彩·霸体·大化·狂攻(肆)	atVitalityBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12059	彩·霸体·大化·狂攻(伍)	atVitalityBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12060	彩·霸体·大化·狂攻(陆)	atVitalityBase	atDecriticalDamagePowerBase	atMeleeWeaponDamageBase
12064	彩·霸体·大化·斩铁(肆)	atVitalityBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12065	彩·霸体·大化·斩铁(伍)	atVitalityBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
12066	彩·霸体·大化·斩铁(陆)	atVitalityBase	atDecriticalDamagePowerBase	atPhysicsOvercomeBase
15640	彩·霸体·灵动·耐受(肆)	atVitalityBase	atDodge	atMagicShield
15641	彩·霸体·灵动·耐受(伍)	atVitalityBase	atDodge	atMagicShield
15642	彩·霸体·灵动·耐受(陆)	atVitalityBase	atDodge	atMagicShield
15628	彩·霸体·灵动·破势(肆)	atVitalityBase	atDodge	atParryValueBase
15629	彩·霸体·灵动·破势(伍)	atVitalityBase	atDodge	atParryValueBase
15630	彩·霸体·灵动·破势(陆)	atVitalityBase	atDodge	atParryValueBase
15622	彩·霸体·灵动·血魂(肆)	atVitalityBase	atDodge	atMaxLifeAdditional
15623	彩·霸体·灵动·血魂(伍)	atVitalityBase	atDodge	atMaxLifeAdditional
15624	彩·霸体·灵动·血魂(陆)	atVitalityBase	atDodge	atMaxLifeAdditional
15634	彩·霸体·灵动·守御(肆)	atVitalityBase	atDodge	atPhysicsShieldAdditional
15635	彩·霸体·灵动·守御(伍)	atVitalityBase	atDodge	atPhysicsShieldAdditional
15636	彩·霸体·灵动·守御(陆)	atVitalityBase	atDodge	atPhysicsShieldAdditional
12052	彩·霸体·痛击·锐刃(肆)	atVitalityBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12053	彩·霸体·痛击·锐刃(伍)	atVitalityBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12054	彩·霸体·痛击·锐刃(陆)	atVitalityBase	atPhysicsCriticalDamagePowerBase	atPhysicsAttackPowerBase
12040	彩·霸体·痛击·狂攻(肆)	atVitalityBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12041	彩·霸体·痛击·狂攻(伍)	atVitalityBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12042	彩·霸体·痛击·狂攻(陆)	atVitalityBase	atPhysicsCriticalDamagePowerBase	atMeleeWeaponDamageBase
12046	彩·霸体·痛击·斩铁(肆)	atVitalityBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12047	彩·霸体·痛击·斩铁(伍)	atVitalityBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
12048	彩·霸体·痛击·斩铁(陆)	atVitalityBase	atPhysicsCriticalDamagePowerBase	atPhysicsOvercomeBase
15616	彩·霸体·破势·耐受(肆)	atVitalityBase	atParryValueBase	atMagicShield
15617	彩·霸体·破势·耐受(伍)	atVitalityBase	atParryValueBase	atMagicShield
15618	彩·霸体·破势·耐受(陆)	atVitalityBase	atParryValueBase	atMagicShield
15610	彩·霸体·破势·守御(肆)	atVitalityBase	atParryValueBase	atPhysicsShieldAdditional
15611	彩·霸体·破势·守御(伍)	atVitalityBase	atParryValueBase	atPhysicsShieldAdditional
15612	彩·霸体·破势·守御(陆)	atVitalityBase	atParryValueBase	atPhysicsShieldAdditional
15604	彩·霸体·破势·血魂(肆)	atVitalityBase	atParryValueBase	atMaxLifeAdditional
15605	彩·霸体·破势·血魂(伍)	atVitalityBase	atParryValueBase	atMaxLifeAdditional
15606	彩·霸体·破势·血魂(陆)	atVitalityBase	atParryValueBase	atMaxLifeAdditional
12016	彩·霸体·锐刃·痛击(肆)	atVitalityBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12017	彩·霸体·锐刃·痛击(伍)	atVitalityBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12018	彩·霸体·锐刃·痛击(陆)	atVitalityBase	atPhysicsAttackPowerBase	atPhysicsCriticalDamagePowerBase
12004	彩·霸体·锐刃·狂攻(肆)	atVitalityBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12005	彩·霸体·锐刃·狂攻(伍)	atVitalityBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12006	彩·霸体·锐刃·狂攻(陆)	atVitalityBase	atPhysicsAttackPowerBase	atMeleeWeaponDamageBase
12010	彩·霸体·锐刃·斩铁(肆)	atVitalityBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12011	彩·霸体·锐刃·斩铁(伍)	atVitalityBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
12012	彩·霸体·锐刃·斩铁(陆)	atVitalityBase	atPhysicsAttackPowerBase	atPhysicsOvercomeBase
15598	彩·霸体·守御·耐受(肆)	atVitalityBase	atPhysicsShieldAdditional	atMagicShield
15599	彩·霸体·守御·耐受(伍)	atVitalityBase	atPhysicsShieldAdditional	atMagicShield
15600	彩·霸体·守御·耐受(陆)	atVitalityBase	atPhysicsShieldAdditional	atMagicShield
15592	彩·霸体·守御·破势(肆)	atVitalityBase	atPhysicsShieldAdditional	atParryValueBase
15593	彩·霸体·守御·破势(伍)	atVitalityBase	atPhysicsShieldAdditional	atParryValueBase
15594	彩·霸体·守御·破势(陆)	atVitalityBase	atPhysicsShieldAdditional	atParryValueBase
15586	彩·霸体·守御·血魂(肆)	atVitalityBase	atPhysicsShieldAdditional	atMaxLifeAdditional
15587	彩·霸体·守御·血魂(伍)	atVitalityBase	atPhysicsShieldAdditional	atMaxLifeAdditional
15588	彩·霸体·守御·血魂(陆)	atVitalityBase	atPhysicsShieldAdditional	atMaxLifeAdditional
25512	彩·霸体·大御·耐受(肆)	atVitalityBase	atToughnessBase	atMagicShield
25513	彩·霸体·大御·耐受(伍)	atVitalityBase	atToughnessBase	atMagicShield
25514	彩·霸体·大御·耐受(陆)	atVitalityBase	atToughnessBase	atMagicShield
25506	彩·霸体·大御·守御(肆)	atVitalityBase	atToughnessBase	atPhysicsShieldAdditional
25507	彩·霸体·大御·守御(伍)	atVitalityBase	atToughnessBase	atPhysicsShieldAdditional
25508	彩·霸体·大御·守御(陆)	atVitalityBase	atToughnessBase	atPhysicsShieldAdditional
15676	彩·霸体·血魂·耐受(肆)	atVitalityBase	atMaxLifeAdditional	atMagicShield
15677	彩·霸体·血魂·耐受(伍)	atVitalityBase	atMaxLifeAdditional	atMagicShield
15678	彩·霸体·血魂·耐受(陆)	atVitalityBase	atMaxLifeAdditional	atMagicShield
15664	彩·霸体·血魂·破势(肆)	atVitalityBase	atMaxLifeAdditional	atParryValueBase
15665	彩·霸体·血魂·破势(伍)	atVitalityBase	atMaxLifeAdditional	atParryValueBase
15666	彩·霸体·血魂·破势(陆)	atVitalityBase	atMaxLifeAdditional	atParryValueBase
15670	彩·霸体·血魂·守御(肆)	atVitalityBase	atMaxLifeAdditional	atPhysicsShieldAdditional
15671	彩·霸体·血魂·守御(伍)	atVitalityBase	atMaxLifeAdditional	atPhysicsShieldAdditional
15672	彩·霸体·血魂·守御(陆)	atVitalityBase	atMaxLifeAdditional	atPhysicsShieldAdditional
12034	彩·霸体·斩铁·痛击(肆)	atVitalityBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12035	彩·霸体·斩铁·痛击(伍)	atVitalityBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12036	彩·霸体·斩铁·痛击(陆)	atVitalityBase	atPhysicsOvercomeBase	atPhysicsCriticalDamagePowerBase
12022	彩·霸体·斩铁·狂攻(肆)	atVitalityBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12023	彩·霸体·斩铁·狂攻(伍)	atVitalityBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12024	彩·霸体·斩铁·狂攻(陆)	atVitalityBase	atPhysicsOvercomeBase	atMeleeWeaponDamageBase
12028	彩·霸体·斩铁·锐刃(肆)	atVitalityBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12029	彩·霸体·斩铁·锐刃(伍)	atVitalityBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
12030	彩·霸体·斩铁·锐刃(陆)	atVitalityBase	atPhysicsOvercomeBase	atPhysicsAttackPowerBase
25202	彩·虹卷·大化·焚虚(肆)	atSolarAndLunarCriticalStrike	atDecriticalDamagePowerBase	atSolarAndLunarOvercomeBase
25203	彩·虹卷·大化·焚虚(伍)	atSolarAndLunarCriticalStrike	atDecriticalDamagePowerBase	atSolarAndLunarOvercomeBase
25204	彩·虹卷·大化·焚虚(陆)	atSolarAndLunarCriticalStrike	atDecriticalDamagePowerBase	atSolarAndLunarOvercomeBase
25196	彩·虹卷·大化·琉璃(肆)	atSolarAndLunarCriticalStrike	atDecriticalDamagePowerBase	atSolarAndLunarAttackPowerBase
25197	彩·虹卷·大化·琉璃(伍)	atSolarAndLunarCriticalStrike	atDecriticalDamagePowerBase	atSolarAndLunarAttackPowerBase
25198	彩·虹卷·大化·琉璃(陆)	atSolarAndLunarCriticalStrike	atDecriticalDamagePowerBase	atSolarAndLunarAttackPowerBase
25208	彩·虹卷·大化·界影(肆)	atSolarAndLunarCriticalStrike	atDecriticalDamagePowerBase	atSolarAndLunarCriticalDamagePowerBase
25209	彩·虹卷·大化·界影(伍)	atSolarAndLunarCriticalStrike	atDecriticalDamagePowerBase	atSolarAndLunarCriticalDamagePowerBase
25210	彩·虹卷·大化·界影(陆)	atSolarAndLunarCriticalStrike	atDecriticalDamagePowerBase	atSolarAndLunarCriticalDamagePowerBase
25172	彩·虹卷·焚虚·琉璃(肆)	atSolarAndLunarCriticalStrike	atSolarAndLunarOvercomeBase	atSolarAndLunarAttackPowerBase
25173	彩·虹卷·焚虚·琉璃(伍)	atSolarAndLunarCriticalStrike	atSolarAndLunarOvercomeBase	atSolarAndLunarAttackPowerBase
25174	彩·虹卷·焚虚·琉璃(陆)	atSolarAndLunarCriticalStrike	atSolarAndLunarOvercomeBase	atSolarAndLunarAttackPowerBase
25178	彩·虹卷·焚虚·界影(肆)	atSolarAndLunarCriticalStrike	atSolarAndLunarOvercomeBase	atSolarAndLunarCriticalDamagePowerBase
25179	彩·虹卷·焚虚·界影(伍)	atSolarAndLunarCriticalStrike	atSolarAndLunarOvercomeBase	atSolarAndLunarCriticalDamagePowerBase
25180	彩·虹卷·焚虚·界影(陆)	atSolarAndLunarCriticalStrike	atSolarAndLunarOvercomeBase	atSolarAndLunarCriticalDamagePowerBase
25166	彩·虹卷·琉璃·焚虚(肆)	atSolarAndLunarCriticalStrike	atSolarAndLunarAttackPowerBase	atSolarAndLunarOvercomeBase
25167	彩·虹卷·琉璃·焚虚(伍)	atSolarAndLunarCriticalStrike	atSolarAndLunarAttackPowerBase	atSolarAndLunarOvercomeBase
25168	彩·虹卷·琉璃·焚虚(陆)	atSolarAndLunarCriticalStrike	atSolarAndLunarAttackPowerBase	atSolarAndLunarOvercomeBase
25160	彩·虹卷·琉璃·界影(肆)	atSolarAndLunarCriticalStrike	atSolarAndLunarAttackPowerBase	atSolarAndLunarCriticalDamagePowerBase
25161	彩·虹卷·琉璃·界影(伍)	atSolarAndLunarCriticalStrike	atSolarAndLunarAttackPowerBase	atSolarAndLunarCriticalDamagePowerBase
25162	彩·虹卷·琉璃·界影(陆)	atSolarAndLunarCriticalStrike	atSolarAndLunarAttackPowerBase	atSolarAndLunarCriticalDamagePowerBase
25190	彩·虹卷·界影·焚虚(肆)	atSolarAndLunarCriticalStrike	atSolarAndLunarCriticalDamagePowerBase	atSolarAndLunarOvercomeBase
25191	彩·虹卷·界影·焚虚(伍)	atSolarAndLunarCriticalStrike	atSolarAndLunarCriticalDamagePowerBase	atSolarAndLunarOvercomeBase
25192	彩·虹卷·界影·焚虚(陆)	atSolarAndLunarCriticalStrike	atSolarAndLunarCriticalDamagePowerBase	atSolarAndLunarOvercomeBase
25184	彩·虹卷·界影·琉璃(肆)	atSolarAndLunarCriticalStrike	atSolarAndLunarCriticalDamagePowerBase	atSolarAndLunarAttackPowerBase
25185	彩·虹卷·界影·琉璃(伍)	atSolarAndLunarCriticalStrike	atSolarAndLunarCriticalDamagePowerBase	atSolarAndLunarAttackPowerBase
25186	彩·虹卷·界影·琉璃(陆)	atSolarAndLunarCriticalStrike	atSolarAndLunarCriticalDamagePowerBase	atSolarAndLunarAttackPowerBase
13666	彩·燎原·大化·浴火(肆)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13667	彩·燎原·大化·浴火(伍)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13668	彩·燎原·大化·浴火(陆)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13660	彩·燎原·大化·日炎(肆)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atSolarOvercomeBase
13661	彩·燎原·大化·日炎(伍)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atSolarOvercomeBase
13662	彩·燎原·大化·日炎(陆)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atSolarOvercomeBase
15286	彩·燎原·大化·海纳(肆)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15287	彩·燎原·大化·海纳(伍)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
15288	彩·燎原·大化·海纳(陆)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atTherapyPowerBase
13654	彩·燎原·大化·烈阳(肆)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atSolarAttackPowerBase
13655	彩·燎原·大化·烈阳(伍)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atSolarAttackPowerBase
13656	彩·燎原·大化·烈阳(陆)	atSolarCriticalStrike	atDecriticalDamagePowerBase	atSolarAttackPowerBase
13648	彩·燎原·浴火·日炎(肆)	atSolarCriticalStrike	atSolarCriticalDamagePowerBase	atSolarOvercomeBase
13649	彩·燎原·浴火·日炎(伍)	atSolarCriticalStrike	atSolarCriticalDamagePowerBase	atSolarOvercomeBase
13650	彩·燎原·浴火·日炎(陆)	atSolarCriticalStrike	atSolarCriticalDamagePowerBase	atSolarOvercomeBase
15280	彩·燎原·浴火·海纳(肆)	atSolarCriticalStrike	atSolarCriticalDamagePowerBase	atTherapyPowerBase
15281	彩·燎原·浴火·海纳(伍)	atSolarCriticalStrike	atSolarCriticalDamagePowerBase	atTherapyPowerBase
15282	彩·燎原·浴火·海纳(陆)	atSolarCriticalStrike	atSolarCriticalDamagePowerBase	atTherapyPowerBase
13642	彩·燎原·浴火·烈阳(肆)	atSolarCriticalStrike	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase
13643	彩·燎原·浴火·烈阳(伍)	atSolarCriticalStrike	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase
13644	彩·燎原·浴火·烈阳(陆)	atSolarCriticalStrike	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase
13636	彩·燎原·日炎·浴火(肆)	atSolarCriticalStrike	atSolarOvercomeBase	atSolarCriticalDamagePowerBase
13637	彩·燎原·日炎·浴火(伍)	atSolarCriticalStrike	atSolarOvercomeBase	atSolarCriticalDamagePowerBase
13638	彩·燎原·日炎·浴火(陆)	atSolarCriticalStrike	atSolarOvercomeBase	atSolarCriticalDamagePowerBase
13630	彩·燎原·日炎·烈阳(肆)	atSolarCriticalStrike	atSolarOvercomeBase	atSolarAttackPowerBase
13631	彩·燎原·日炎·烈阳(伍)	atSolarCriticalStrike	atSolarOvercomeBase	atSolarAttackPowerBase
13632	彩·燎原·日炎·烈阳(陆)	atSolarCriticalStrike	atSolarOvercomeBase	atSolarAttackPowerBase
15274	彩·燎原·海纳·浴火(肆)	atSolarCriticalStrike	atTherapyPowerBase	atSolarCriticalDamagePowerBase
15275	彩·燎原·海纳·浴火(伍)	atSolarCriticalStrike	atTherapyPowerBase	atSolarCriticalDamagePowerBase
15276	彩·燎原·海纳·浴火(陆)	atSolarCriticalStrike	atTherapyPowerBase	atSolarCriticalDamagePowerBase
13624	彩·燎原·烈阳·浴火(肆)	atSolarCriticalStrike	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase
13625	彩·燎原·烈阳·浴火(伍)	atSolarCriticalStrike	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase
13626	彩·燎原·烈阳·浴火(陆)	atSolarCriticalStrike	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase
13618	彩·燎原·烈阳·日炎(肆)	atSolarCriticalStrike	atSolarAttackPowerBase	atSolarOvercomeBase
13619	彩·燎原·烈阳·日炎(伍)	atSolarCriticalStrike	atSolarAttackPowerBase	atSolarOvercomeBase
13620	彩·燎原·烈阳·日炎(陆)	atSolarCriticalStrike	atSolarAttackPowerBase	atSolarOvercomeBase
13990	彩·月华·灭气·激流(肆)	atMagicCriticalDamagePowerBase	atMagicOvercome	atMagicAttackPowerBase
13991	彩·月华·灭气·激流(伍)	atMagicCriticalDamagePowerBase	atMagicOvercome	atMagicAttackPowerBase
13992	彩·月华·灭气·激流(陆)	atMagicCriticalDamagePowerBase	atMagicOvercome	atMagicAttackPowerBase
14002	彩·月华·大化·灭气(肆)	atMagicCriticalDamagePowerBase	atDecriticalDamagePowerBase	atMagicOvercome
14003	彩·月华·大化·灭气(伍)	atMagicCriticalDamagePowerBase	atDecriticalDamagePowerBase	atMagicOvercome
14004	彩·月华·大化·灭气(陆)	atMagicCriticalDamagePowerBase	atDecriticalDamagePowerBase	atMagicOvercome
15388	彩·月华·大化·海纳(肆)	atMagicCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15389	彩·月华·大化·海纳(伍)	atMagicCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
15390	彩·月华·大化·海纳(陆)	atMagicCriticalDamagePowerBase	atDecriticalDamagePowerBase	atTherapyPowerBase
13996	彩·月华·大化·激流(肆)	atMagicCriticalDamagePowerBase	atDecriticalDamagePowerBase	atMagicAttackPowerBase
13997	彩·月华·大化·激流(伍)	atMagicCriticalDamagePowerBase	atDecriticalDamagePowerBase	atMagicAttackPowerBase
13998	彩·月华·大化·激流(陆)	atMagicCriticalDamagePowerBase	atDecriticalDamagePowerBase	atMagicAttackPowerBase
13984	彩·月华·激流·灭气(肆)	atMagicCriticalDamagePowerBase	atMagicAttackPowerBase	atMagicOvercome
13985	彩·月华·激流·灭气(伍)	atMagicCriticalDamagePowerBase	atMagicAttackPowerBase	atMagicOvercome
13986	彩·月华·激流·灭气(陆)	atMagicCriticalDamagePowerBase	atMagicAttackPowerBase	atMagicOvercome
13516	彩·日炎·大化·浴火(肆)	atSolarOvercomeBase	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13517	彩·日炎·大化·浴火(伍)	atSolarOvercomeBase	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13518	彩·日炎·大化·浴火(陆)	atSolarOvercomeBase	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase
13510	彩·日炎·大化·烈阳(肆)	atSolarOvercomeBase	atDecriticalDamagePowerBase	atSolarAttackPowerBase
13511	彩·日炎·大化·烈阳(伍)	atSolarOvercomeBase	atDecriticalDamagePowerBase	atSolarAttackPowerBase
13512	彩·日炎·大化·烈阳(陆)	atSolarOvercomeBase	atDecriticalDamagePowerBase	atSolarAttackPowerBase
13504	彩·日炎·浴火·烈阳(肆)	atSolarOvercomeBase	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase
13505	彩·日炎·浴火·烈阳(伍)	atSolarOvercomeBase	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase
13506	彩·日炎·浴火·烈阳(陆)	atSolarOvercomeBase	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase
13498	彩·日炎·烈阳·浴火(肆)	atSolarOvercomeBase	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase
13499	彩·日炎·烈阳·浴火(伍)	atSolarOvercomeBase	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase
13500	彩·日炎·烈阳·浴火(陆)	atSolarOvercomeBase	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase
15154	彩·大化·穿石·鹤顶(肆)	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
15155	彩·大化·穿石·鹤顶(伍)	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
15156	彩·大化·穿石·鹤顶(陆)	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
15574	彩·大化·穿石·海纳(肆)	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase	atTherapyPowerBase
15575	彩·大化·穿石·海纳(伍)	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase	atTherapyPowerBase
15576	彩·大化·穿石·海纳(陆)	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase	atTherapyPowerBase
15160	彩·大化·穿石·腐心(肆)	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
15161	彩·大化·穿石·腐心(伍)	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
15162	彩·大化·穿石·腐心(陆)	atDecriticalDamagePowerBase	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
15172	彩·大化·月华·灭气(肆)	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase	atMagicOvercome
15173	彩·大化·月华·灭气(伍)	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase	atMagicOvercome
15174	彩·大化·月华·灭气(陆)	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase	atMagicOvercome
15580	彩·大化·月华·海纳(肆)	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase	atTherapyPowerBase
15581	彩·大化·月华·海纳(伍)	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase	atTherapyPowerBase
15582	彩·大化·月华·海纳(陆)	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase	atTherapyPowerBase
15166	彩·大化·月华·激流(肆)	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase	atMagicAttackPowerBase
15167	彩·大化·月华·激流(伍)	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase	atMagicAttackPowerBase
15168	彩·大化·月华·激流(陆)	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase	atMagicAttackPowerBase
15142	彩·大化·杯雪·霜冷(肆)	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
15143	彩·大化·杯雪·霜冷(伍)	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
15144	彩·大化·杯雪·霜冷(陆)	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
15148	彩·大化·杯雪·冻髓(肆)	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
15149	彩·大化·杯雪·冻髓(伍)	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
15150	彩·大化·杯雪·冻髓(陆)	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
15568	彩·大化·杯雪·海纳(肆)	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase	atTherapyPowerBase
15569	彩·大化·杯雪·海纳(伍)	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase	atTherapyPowerBase
15570	彩·大化·杯雪·海纳(陆)	atDecriticalDamagePowerBase	atLunarCriticalDamagePowerBase	atTherapyPowerBase
15124	彩·大化·浴火·日炎(肆)	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase	atSolarOvercomeBase
15125	彩·大化·浴火·日炎(伍)	atDecriticalDamagePowerBase	atSolarCriticalDamagePowerBase	atSolarOvercomeBase
